1548593529, 897, 0.0, 1293.9386, 296.9934, 0.45318604, 0.45318604
1548593539, 637, 2.0, 1542.9163, 328.99658, 0.50354004, 0.50354004
1548593539, 716, 0.0, 1542.9163, 328.99658, 0.50354004, 0.50354004
1548593543, 967, 2.0, 1098.9569, 965.9949, 0.55389404, 0.55389404
1548593544, 110, 0.0, 1098.9569, 965.9949, 0.55389404, 0.55389404
1548593551, 184, 2.0, 849.9115, 933.9917, 0.60424805, 0.60424805
1548593551, 517, 0.0, 849.9115, 933.9917, 0.60424805, 0.60424805
1548593554, 745, 2.0, 1053.9038, 243.99536, 0.65460205, 0.65460205
1548593554, 847, 1.0, 1055.9363, 245.01709, 0.65460205, 0.65460205
1548593554, 865, 1.0, 1055.9363, 246.40955, 0.65460205, 0.65460205
1548593555, 6, 1.0, 1054.92, 246.00586, 0.65460205, 0.65460205
1548593555, 12, 1.0, 1053.4431, 246.00586, 0.65460205, 0.65460205
1548593555, 17, 0.0, 1053.4431, 246.00586, 0.65460205, 0.65460205
1548593558, 928, 2.0, 1069.9603, 342.01538, 0.70495605, 0.70495605
1548593559, 29, 1.0, 1066.9116, 343.99292, 0.70495605, 0.70495605
1548593559, 64, 0.0, 1066.9116, 343.99292, 0.70495605, 0.70495605
1548593563, 675, 2.0, 1358.9099, 701.9934, 0.75531006, 0.75531006
1548593563, 799, 1.0, 1357.8937, 701.9934, 0.75531006, 0.75531006
1548593563, 855, 0.0, 1357.8937, 701.9934, 0.75531006, 0.75531006
1548593566, 566, 2.0, 910.95337, 416.0083, 0.80566406, 0.80566406
1548593566, 627, 0.0, 910.95337, 416.0083, 0.80566406, 0.80566406
1548593566, 806, 2.0, 910.95337, 416.0083, 0.85601807, 0.85601807
1548593566, 970, 1.0, 910.95337, 416.99707, 0.85601807, 0.85601807
1548593567, 175, 1.0, 923.9612, 420.01282, 0.85601807, 0.85601807
1548593567, 286, 1.0, 1308.9451, 478.49854, 0.85601807, 0.85601807
1548593567, 407, 1.0, 1599.9609, 541.5161, 0.85601807, 0.85601807
1548593567, 452, 1.0, 1673.4348, 537.47864, 0.85601807, 0.85601807
1548593567, 471, 1.0, 1692.9126, 534.99023, 0.85601807, 0.85601807
1548593567, 512, 0.0, 1692.9126, 534.99023, 0.85601807, 0.85601807
1548593570, 39, 2.0, 1334.9268, 369.0088, 0.9063721, 0.9063721
1548593570, 157, 1.0, 1366.4639, 372.99683, 0.9063721, 0.9063721
1548593570, 209, 1.0, 1368.9028, 372.99683, 0.9063721, 0.9063721
1548593570, 264, 1.0, 1369.4448, 372.99683, 0.9063721, 0.9063721
1548593570, 280, 1.0, 1370.9015, 372.99683, 0.9063721, 0.9063721
1548593570, 287, 0.0, 1370.9015, 372.99683, 0.9063721, 0.9063721
1548593574, 369, 2.0, 1722.9254, 711.98, 0.9567261, 0.9567261
1548593574, 485, 0.0, 1722.9254, 711.98, 0.9567261, 0.9567261
1548593578, 911, 2.0, 506.96594, 584.00024, 1.0070801, 1.0070801
1548593579, 29, 0.0, 506.96594, 584.00024, 1.0070801, 1.0070801
1548593584, 123, 2.0, 1436.889, 651.00586, 1.0574341, 1.0574341
1548593584, 225, 1.0, 1436.889, 654.0051, 1.0574341, 1.0574341
1548593584, 249, 0.0, 1436.889, 654.0051, 1.0574341, 1.0574341
1548593587, 790, 2.0, 1104.9188, 771.9983, 1.1077881, 1.1077881
1548593587, 867, 1.0, 1104.9188, 770.4657, 1.1077881, 1.1077881
1548593587, 898, 1.0, 1104.9188, 769.9878, 1.1077881, 1.1077881
1548593587, 949, 0.0, 1104.9188, 769.9878, 1.1077881, 1.1077881
1548593591, 990, 2.0, 1857.8815, 781.98486, 1.1581421, 1.1581421
1548593592, 178, 0.0, 1857.8815, 781.98486, 1.1581421, 1.1581421
1548593595, 791, 2.0, 537.92725, 607.0056, 1.2084961, 1.2084961
1548593595, 958, 0.0, 537.92725, 607.0056, 1.2084961, 1.2084961
1548593599, 477, 2.0, 852.9602, 690.9851, 1.2588501, 1.2588501
1548593599, 591, 1.0, 850.92773, 692.9956, 1.2588501, 1.2588501
1548593599, 670, 0.0, 850.92773, 692.9956, 1.2588501, 1.2588501
1548593605, 297, 2.0, 1048.9581, 340.00488, 1.3092041, 1.3092041
1548593605, 470, 0.0, 1048.9581, 340.00488, 1.3092041, 1.3092041
1548593611, 445, 2.0, 1248.9532, 1044.9976, 1.3595581, 1.3595581
1548593611, 611, 0.0, 1248.9532, 1044.9976, 1.3595581, 1.3595581
1548593615, 199, 2.0, 1037.915, 313.01147, 1.4099121, 1.4099121
1548593615, 380, 0.0, 1037.915, 313.01147, 1.4099121, 1.4099121
1548593618, 209, 2.0, 1033.9178, 828.9844, 1.4602661, 1.4602661
1548593618, 261, 1.0, 1035.9503, 828.9844, 1.4602661, 1.4602661
1548593618, 359, 0.0, 1035.9503, 828.9844, 1.4602661, 1.4602661
1548593621, 187, 2.0, 1101.9379, 257.01416, 1.5106201, 1.5106201
1548593621, 346, 1.0, 1099.9054, 259.02466, 1.5106201, 1.5106201
1548593621, 348, 0.0, 1099.9054, 259.02466, 1.5106201, 1.5106201
1548593624, 756, 2.0, 543.9569, 848.9905, 1.5609741, 1.5609741
1548593624, 808, 1.0, 542.43256, 848.9905, 1.5609741, 1.5609741
1548593624, 836, 0.0, 542.43256, 848.9905, 1.5609741, 1.5609741
1548593631, 986, 2.0, 863.93555, 598.9966, 1.6113281, 1.6113281
1548593632, 76, 1.0, 865.968, 598.9966, 1.6113281, 1.6113281
1548593632, 86, 0.0, 865.968, 598.9966, 1.6113281, 1.6113281
1548593635, 151, 2.0, 946.9281, 401.01196, 1.6616821, 1.6616821
1548593635, 270, 0.0, 946.9281, 401.01196, 1.6616821, 1.6616821
1548593637, 938, 2.0, 1618.9307, 498.99902, 1.7120361, 1.7120361
1548593638, 86, 1.0, 1619.9469, 498.99902, 1.7120361, 1.7120361
1548593638, 87, 0.0, 1619.9469, 498.99902, 1.7120361, 1.7120361
1548593648, 215, 2.0, 468.95874, 165.02563, 1.7623901, 1.7623901
1548593648, 397, 0.0, 468.95874, 165.02563, 1.7623901, 1.7623901
1548593665, 790, 2.0, 998.95935, 216.01318, 1.8127441, 1.8127441
1548593665, 906, 1.0, 998.95935, 217.00195, 1.8127441, 1.8127441
1548593666, 139, 0.0, 998.95935, 217.00195, 1.8127441, 1.8127441
1548593669, 621, 2.0, 1607.8876, 865.9973, 1.8630981, 1.8630981
1548593669, 651, 1.0, 1607.8876, 866.9861, 1.8630981, 1.8630981
1548593669, 728, 1.0, 1608.9038, 866.9861, 1.8630981, 1.8630981
1548593669, 842, 0.0, 1608.9038, 866.9861, 1.8630981, 1.8630981
1548593674, 448, 2.0, 1192.9248, 695.0061, 1.9134521, 1.9134521
1548593674, 566, 1.0, 1191.9086, 698.99414, 1.9134521, 1.9134521
1548593674, 594, 1.0, 1190.9601, 700.4773, 1.9134521, 1.9134521
1548593674, 620, 0.0, 1190.9601, 700.4773, 1.9134521, 1.9134521
1548593679, 309, 2.0, 1494.95, 202.00562, 1.9638062, 1.9638062
1548593679, 386, 1.0, 1495.8984, 202.99438, 1.9638062, 1.9638062
1548593679, 461, 1.0, 1496.9147, 202.99438, 1.9638062, 1.9638062
1548593679, 510, 1.0, 1496.9147, 205.00488, 1.9638062, 1.9638062
1548593679, 629, 0.0, 1496.9147, 205.00488, 1.9638062, 1.9638062
1548593684, 126, 2.0, 467.9425, 384.00513, 2.0141602, 2.0141602
1548593684, 199, 1.0, 465.97778, 384.00513, 2.0141602, 2.0141602
1548593684, 275, 0.0, 465.97778, 384.00513, 2.0141602, 2.0141602
1548593688, 689, 2.0, 1699.8907, 493.0005, 2.0645142, 2.0645142
1548593688, 808, 0.0, 1699.8907, 493.0005, 2.0645142, 2.0645142
1548593693, 56, 2.0, 871.92993, 122.01416, 2.1148682, 2.1148682
1548593693, 165, 0.0, 871.92993, 122.01416, 2.1148682, 2.1148682
1548593697, 926, 2.0, 1667.9132, 775.9863, 2.1652222, 2.1652222
1548593698, 98, 0.0, 1667.9132, 775.9863, 2.1652222, 2.1652222
1548593702, 999, 2.0, 1209.9298, 605.9839, 2.2155762, 2.2155762
1548593703, 125, 0.0, 1209.9298, 605.9839, 2.2155762, 2.2155762
1548593705, 622, 2.0, 1437.9053, 263.0127, 2.2659302, 2.2659302
1548593705, 734, 1.0, 1436.889, 263.0127, 2.2659302, 2.2659302
1548593705, 773, 0.0, 1436.889, 263.0127, 2.2659302, 2.2659302
1548593708, 771, 2.0, 1037.915, 693.9844, 2.3162842, 2.3162842
1548593708, 829, 1.0, 1036.4923, 693.9844, 2.3162842, 2.3162842
1548593708, 900, 1.0, 1032.9016, 693.9844, 2.3162842, 2.3162842
1548593708, 950, 0.0, 1032.9016, 693.9844, 2.3162842, 2.3162842
1548593711, 56, 2.0, 1337.9077, 592.99805, 2.3666382, 2.3666382
1548593711, 189, 0.0, 1337.9077, 592.99805, 2.3666382, 2.3666382
1548593713, 97, 2.0, 1426.9299, 873.9734, 2.4169922, 2.4169922
1548593713, 130, 1.0, 1429.877, 873.9734, 2.4169922, 2.4169922
1548593713, 272, 1.0, 1426.9299, 873.9734, 2.4169922, 2.4169922
1548593713, 301, 0.0, 1426.9299, 873.9734, 2.4169922, 2.4169922
1548593716, 454, 2.0, 644.9707, 628.98926, 2.4673462, 2.4673462
1548593716, 650, 1.0, 647.95166, 632.9773, 2.4673462, 2.4673462
1548593716, 680, 1.0, 649.476, 633.01025, 2.4673462, 2.4673462
1548593716, 696, 0.0, 649.476, 633.01025, 2.4673462, 2.4673462
1548593720, 425, 2.0, 1491.9012, 704.9927, 2.5177002, 2.5177002
1548593720, 541, 0.0, 1491.9012, 704.9927, 2.5177002, 2.5177002
1548593724, 830, 2.0, 1312.9083, 655.98267, 2.5680542, 2.5680542
1548593724, 899, 1.0, 1309.9274, 655.98267, 2.5680542, 2.5680542
1548593724, 960, 0.0, 1309.9274, 655.98267, 2.5680542, 2.5680542
1548593727, 126, 2.0, 1062.9144, 708.9807, 2.6184082, 2.6184082
1548593727, 187, 1.0, 1064.4387, 710.00244, 2.6184082, 2.6184082
1548593727, 216, 1.0, 1064.9469, 710.00244, 2.6184082, 2.6184082
1548593727, 225, 0.0, 1064.9469, 710.00244, 2.6184082, 2.6184082
1548593729, 848, 2.0, 1149.9042, 710.9912, 2.6687622, 2.6687622
1548593729, 929, 1.0, 1149.9042, 712.47437, 2.6687622, 2.6687622
1548593730, 0, 0.0, 1149.9042, 712.47437, 2.6687622, 2.6687622
1548593738, 110, 2.0, 236.98608, 413.00903, 2.7191162, 2.7191162
1548593738, 195, 1.0, 229.45398, 412.02026, 2.7191162, 2.7191162
1548593738, 227, 1.0, 228.51746, 412.02026, 2.7191162, 2.7191162
1548593738, 232, 1.0, 228.9917, 410.58737, 2.7191162, 2.7191162
1548593738, 290, 1.0, 227.56209, 410.99854, 2.7191162, 2.7191162
1548593738, 324, 1.0, 224.92676, 410.99854, 2.7191162, 2.7191162
1548593738, 328, 0.0, 224.92676, 410.99854, 2.7191162, 2.7191162
1548593743, 82, 2.0, 1137.9126, 399.99023, 2.7694702, 2.7694702
1548593743, 241, 0.0, 1137.9126, 399.99023, 2.7694702, 2.7694702
1548593746, 686, 2.0, 928.90686, 742.9944, 2.8198242, 2.8198242
1548593746, 828, 0.0, 928.90686, 742.9944, 2.8198242, 2.8198242
1548593750, 245, 2.0, 538.9435, 534.99023, 2.8701782, 2.8701782
1548593750, 414, 0.0, 538.9435, 534.99023, 2.8701782, 2.8701782
1548593755, 740, 2.0, 1324.8999, 305.00244, 2.9205322, 2.9205322
1548593755, 861, 0.0, 1324.8999, 305.00244, 2.9205322, 2.9205322
1548593759, 457, 2.0, 622.9523, 466.99585, 2.9708862, 2.9708862
1548593759, 833, 0.0, 622.9523, 466.99585, 2.9708862, 2.9708862
1548593765, 109, 2.0, 1386.8903, 360.99976, 3.0212402, 3.0212402
1548593765, 248, 0.0, 1386.8903, 360.99976, 3.0212402, 3.0212402
1548593769, 180, 2.0, 1223.9539, 922.9834, 3.0715942, 3.0715942
1548593769, 297, 0.0, 1223.9539, 922.9834, 3.0715942, 3.0715942
1548593772, 59, 2.0, 1913.9099, 245.01709, 3.1219482, 3.1219482
1548593772, 232, 0.0, 1913.9099, 245.01709, 3.1219482, 3.1219482
1548593783, 300, 2.0, 1328.8971, 764.978, 3.1723022, 3.1723022
1548593783, 428, 0.0, 1328.8971, 764.978, 3.1723022, 3.1723022
1548593787, 795, 2.0, 1082.9004, 272.99927, 3.2226562, 3.2226562
1548593787, 960, 0.0, 1082.9004, 272.99927, 3.2226562, 3.2226562
1548593790, 497, 2.0, 1217.9242, 666.99097, 3.2730103, 3.2730103
1548593790, 675, 0.0, 1217.9242, 666.99097, 3.2730103, 3.2730103
1548593793, 839, 2.0, 1187.9114, 146.99707, 3.3233643, 3.3233643
1548593793, 971, 0.0, 1187.9114, 146.99707, 3.3233643, 3.3233643
1548593800, 65, 2.0, 1639.9329, 334.99512, 3.3737183, 3.3737183
1548593800, 209, 0.0, 1639.9329, 334.99512, 3.3737183, 3.3737183
1548593805, 444, 2.0, 1524.895, 524.0149, 3.4240723, 3.4240723
1548593805, 586, 0.0, 1524.895, 524.0149, 3.4240723, 3.4240723
1548593810, 170, 2.0, 338.94836, 827.00684, 3.4744263, 3.4744263
1548593810, 360, 0.0, 338.94836, 827.00684, 3.4744263, 3.4744263
1548593816, 511, 2.0, 1933.8959, 795.99243, 3.5247803, 3.5247803
1548593816, 748, 0.0, 1933.8959, 795.99243, 3.5247803, 3.5247803
1548593821, 191, 2.0, 743.952, 666.99097, 3.5751343, 3.5751343
1548593821, 360, 0.0, 743.952, 666.99097, 3.5751343, 3.5751343
1548593823, 470, 2.0, 767.9352, 169.01367, 3.6254883, 3.6254883
1548593823, 590, 0.0, 767.9352, 169.01367, 3.6254883, 3.6254883
1548593824, 453, 2.0, 888.93494, 170.00244, 3.6758423, 3.6758423
1548593824, 611, 0.0, 888.93494, 170.00244, 3.6758423, 3.6758423
1548593825, 526, 2.0, 900.9265, 186.02051, 3.7261963, 3.7261963
1548593825, 676, 0.0, 900.9265, 186.02051, 3.7261963, 3.7261963
1548593828, 126, 2.0, 822.9474, 442.01294, 3.7765503, 3.7765503
1548593828, 237, 0.0, 822.9474, 442.01294, 3.7765503, 3.7765503
1548593831, 455, 2.0, 845.9143, 872.9846, 3.8269043, 3.8269043
1548593831, 600, 0.0, 845.9143, 872.9846, 3.8269043, 3.8269043
1548593834, 664, 2.0, 722.9498, 262.02393, 3.8772583, 3.8772583
1548593834, 931, 1.0, 723.96606, 262.02393, 3.8772583, 3.8772583
1548593834, 967, 1.0, 723.96606, 261.0022, 3.8772583, 3.8772583
1548593834, 998, 1.0, 725.9308, 261.0022, 3.8772583, 3.8772583
1548593835, 70, 0.0, 725.9308, 261.0022, 3.8772583, 3.8772583
1548593835, 501, 2.0, 852.9602, 131.01196, 3.9276123, 3.9276123
1548593835, 623, 1.0, 840.0496, 128.06161, 3.9276123, 3.9276123
1548593835, 729, 1.0, 839.9524, 128.0127, 3.9276123, 3.9276123
1548593835, 792, 1.0, 838.93616, 128.0127, 3.9276123, 3.9276123
1548593835, 808, 0.0, 838.93616, 128.0127, 3.9276123, 3.9276123
1548593837, 636, 2.0, 808.92334, 401.01196, 3.9779663, 3.9779663
1548593837, 749, 1.0, 808.92334, 402.49512, 3.9779663, 3.9779663
1548593837, 784, 0.0, 808.92334, 402.49512, 3.9779663, 3.9779663
1548593839, 595, 2.0, 1196.922, 533.0127, 4.0283203, 4.0283203
1548593839, 661, 1.0, 1197.9382, 527.1358, 4.0283203, 4.0283203
1548593839, 671, 1.0, 1199.4626, 523.504, 4.0283203, 4.0283203
1548593839, 675, 1.0, 1200.3772, 525.00366, 4.0283203, 4.0283203
1548593839, 676, 1.0, 1202.4355, 522.4984, 4.0283203, 4.0283203
1548593839, 707, 1.0, 1203.4597, 521.51, 4.0283203, 4.0283203
1548593839, 727, 1.0, 1202.9517, 521.0156, 4.0283203, 4.0283203
1548593839, 841, 1.0, 1202.9517, 519.0051, 4.0283203, 4.0283203
1548593839, 847, 0.0, 1202.9517, 519.0051, 4.0283203, 4.0283203
1548593840, 900, 2.0, 1446.9159, 493.0005, 4.0786743, 4.0786743
1548593841, 15, 1.0, 1444.9512, 490.99, 4.0786743, 4.0786743
1548593841, 69, 1.0, 1442.9187, 490.00122, 4.0786743, 4.0786743
1548593841, 93, 1.0, 1441.9025, 490.00122, 4.0786743, 4.0786743
1548593841, 116, 0.0, 1441.9025, 490.00122, 4.0786743, 4.0786743
1548593842, 325, 2.0, 1234.9292, 666.99097, 4.1290283, 4.1290283
1548593842, 427, 1.0, 1234.9292, 664.98047, 4.1290283, 4.1290283
1548593842, 451, 0.0, 1234.9292, 664.98047, 4.1290283, 4.1290283
1548593843, 696, 2.0, 1323.9514, 324.01978, 4.1793823, 4.1793823
1548593843, 807, 1.0, 1316.9055, 314.5111, 4.1793823, 4.1793823
1548593843, 827, 1.0, 1313.4503, 308.4961, 4.1793823, 4.1793823
1548593843, 966, 1.0, 1310.9436, 294.52148, 4.1793823, 4.1793823
1548593843, 975, 1.0, 1310.9436, 292.0166, 4.1793823, 4.1793823
1548593844, 18, 0.0, 1310.9436, 292.0166, 4.1793823, 4.1793823
1548593844, 659, 2.0, 1469.9506, 246.00586, 4.2297363, 4.2297363
1548593844, 811, 1.0, 1470.899, 246.00586, 4.2297363, 4.2297363
1548593845, 37, 1.0, 1470.899, 246.99463, 4.2297363, 4.2297363
1548593845, 40, 0.0, 1470.899, 246.99463, 4.2297363, 4.2297363
1548593847, 703, 2.0, 647.95166, 407.99927, 4.2800903, 4.2800903
1548593847, 778, 1.0, 639.9573, 410.00977, 4.2800903, 4.2800903
1548593847, 816, 0.0, 639.9573, 410.00977, 4.2800903, 4.2800903
1548593848, 586, 2.0, 611.9769, 487.99072, 4.3304443, 4.3304443
1548593848, 752, 1.0, 608.9282, 484.99146, 4.3304443, 4.3304443
1548593848, 756, 0.0, 608.9282, 484.99146, 4.3304443, 4.3304443
1548593849, 764, 2.0, 605.94727, 484.99146, 4.3807983, 4.3807983
1548593849, 851, 1.0, 605.94727, 486.01318, 4.3807983, 4.3807983
1548593849, 898, 1.0, 604.931, 487.99072, 4.3807983, 4.3807983
1548593849, 918, 0.0, 604.931, 487.99072, 4.3807983, 4.3807983
1548593850, 745, 2.0, 874.9109, 722.9883, 4.4311523, 4.4311523
1548593850, 815, 1.0, 872.94617, 724.01, 4.4311523, 4.4311523
1548593850, 840, 0.0, 872.94617, 724.01, 4.4311523, 4.4311523
1548593852, 930, 2.0, 1854.9005, 595.9973, 4.4815063, 4.4815063
1548593853, 90, 1.0, 1854.9005, 586.01074, 4.4815063, 4.4815063
1548593853, 162, 1.0, 1854.9005, 549.50867, 4.4815063, 4.4815063
1548593853, 225, 1.0, 1859.372, 528.48083, 4.4815063, 4.4815063
1548593853, 286, 1.0, 1862.4546, 523.00964, 4.4815063, 4.4815063
1548593853, 290, 1.0, 1862.8949, 520.02686, 4.4815063, 4.4815063
1548593853, 306, 1.0, 1863.9111, 517.522, 4.4815063, 4.4815063
1548593853, 317, 0.0, 1863.9111, 517.522, 4.4815063, 4.4815063
1548593856, 361, 2.0, 1599.8932, 452.98828, 4.5318604, 4.5318604
1548593856, 469, 1.0, 1571.4386, 448.48938, 4.5318604, 4.5318604
1548593856, 482, 1.0, 1561.4117, 445.4901, 4.5318604, 4.5318604
1548593856, 505, 1.0, 1553.8916, 443.4796, 4.5318604, 4.5318604
1548593856, 548, 1.0, 1551.9269, 443.99048, 4.5318604, 4.5318604
1548593856, 550, 0.0, 1551.9269, 443.99048, 4.5318604, 4.5318604
1548593858, 208, 2.0, 775.92957, 660.00366, 4.5822144, 4.5822144
1548593858, 251, 1.0, 772.9486, 660.00366, 4.5822144, 4.5822144
1548593858, 277, 1.0, 772.9486, 660.99243, 4.5822144, 4.5822144
1548593858, 351, 1.0, 771.9324, 660.99243, 4.5822144, 4.5822144
1548593858, 404, 1.0, 770.408, 660.99243, 4.5822144, 4.5822144
1548593858, 428, 1.0, 769.4934, 661.9812, 4.5822144, 4.5822144
1548593858, 461, 1.0, 766.91895, 663.5138, 4.5822144, 4.5822144
1548593858, 521, 0.0, 766.91895, 663.5138, 4.5822144, 4.5822144
1548593860, 414, 2.0, 838.93616, 604.00635, 4.6325684, 4.6325684
1548593860, 451, 1.0, 838.93616, 604.9951, 4.6325684, 4.6325684
1548593860, 536, 1.0, 838.93616, 605.9839, 4.6325684, 4.6325684
1548593860, 567, 1.0, 838.93616, 607.0056, 4.6325684, 4.6325684
1548593860, 607, 0.0, 838.93616, 607.0056, 4.6325684, 4.6325684
1548593862, 680, 2.0, 953.90625, 827.00684, 4.6829224, 4.6829224
1548593862, 730, 1.0, 955.4306, 827.00684, 4.6829224, 4.6829224
1548593862, 778, 1.0, 955.9387, 827.00684, 4.6829224, 4.6829224
1548593862, 833, 0.0, 955.9387, 827.00684, 4.6829224, 4.6829224
1548593864, 497, 2.0, 803.9099, 496.98853, 4.7332764, 4.7332764
1548593864, 566, 1.0, 799.9127, 465.00183, 4.7332764, 4.7332764
1548593864, 691, 1.0, 799.9127, 457.00928, 4.7332764, 4.7332764
1548593864, 699, 0.0, 799.9127, 457.00928, 4.7332764, 4.7332764
1548593866, 947, 2.0, 1124.9048, 425.0061, 4.7836304, 4.7836304
1548593867, 77, 1.0, 1123.9563, 424.01733, 4.7836304, 4.7836304
1548593867, 116, 0.0, 1123.9563, 424.01733, 4.7836304, 4.7836304
1548593868, 904, 2.0, 650.9326, 804.99023, 4.8339844, 4.8339844
1548593868, 977, 1.0, 651.94885, 804.99023, 4.8339844, 4.8339844
1548593869, 43, 0.0, 651.94885, 804.99023, 4.8339844, 4.8339844
1548593870, 786, 2.0, 1364.9396, 689.00757, 4.8843384, 4.8843384
1548593870, 849, 1.0, 1367.9205, 687.98584, 4.8843384, 4.8843384
